ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,Wine,Fruit,Meat,Fish,Sweet,Gold,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Children,Total_Spending,Total_Purchases,Family_Size,Customer_Years,Cluster,Campaign_Acceptance,PC1,PC2
940,1987,Graduation,Single,57100.0,1,0,2014-05-18,9,158,11,99,15,11,17,2,3,2,7,3,0,0,0,0,0,0,3,11,0,39,1,311,12,2,12,3,0,-0.21383264491563703,-1.5737359600508731
3011,1965,Graduation,Married,69139.0,0,1,2014-01-27,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,3,11,0,61,1,227,10,3,12,0,0,-0.3217979353794664,0.5973309041995086
3298,1956,Master,Married,52973.0,0,1,2012-11-08,92,856,0,76,12,9,199,7,9,6,9,8,0,0,0,0,0,0,3,11,0,70,1,1152,24,3,14,1,0,1.4011811661197868,1.1742925915643103
8286,1965,PhD,Together,51717.0,0,1,2013-08-20,55,98,1,17,0,1,5,1,3,0,4,7,0,1,0,0,0,0,3,11,0,61,1,122,7,3,13,0,1,-0.9975066577364526,0.5025266232457275
9668,1971,Graduation,Married,18793.0,1,0,2013-01-12,14,4,16,20,0,17,20,3,2,0,4,8,0,0,0,0,0,0,3,11,0,55,1,77,6,3,13,3,0,-1.8372096888959701,-0.07648328413684792
5120,1982,2n Cycle,Together,66664.0,0,0,2012-09-25,78,398,96,447,220,96,32,1,5,7,6,3,0,0,0,0,0,0,3,11,0,44,0,1289,18,2,14,2,0,1.4159325104391411,-1.2198715065301555
6097,1959,Graduation,Single,50664.0,1,1,2013-01-16,64,313,8,104,6,4,126,9,8,1,6,9,0,0,0,0,0,0,3,11,0,67,2,561,15,3,13,0,0,0.07447985424697189,0.9386908076878576
7019,1963,Graduation,Together,54414.0,1,1,2013-01-23,49,109,18,16,24,26,18,4,3,1,5,4,0,0,0,0,0,0,3,11,0,63,2,211,9,4,13,0,0,-1.0391088913395405,1.2413784147303875
7408,1952,PhD,Married,54549.0,0,1,2014-03-03,8,216,2,6,0,0,9,2,5,1,4,7,0,0,0,0,0,0,3,11,0,74,1,233,10,3,12,0,0,-0.4651448944743965,1.4398439174802051
8041,1971,PhD,Widow,47111.0,0,1,2012-09-08,35,595,71,153,120,112,41,6,3,2,10,9,0,0,0,0,0,0,3,11,0,55,1,1092,15,2,14,2,0,0.7303288650939154,-0.5452127123077644
252,1963,PhD,Divorced,41003.0,0,0,2013-03-17,11,123,133,142,71,44,88,1,6,2,8,6,0,0,0,0,0,0,3,11,0,63,0,601,16,1,13,1,0,0.6616829183052454,-0.5414046662396905
9986,1982,Graduation,Together,19444.0,1,0,2014-02-22,8,16,0,23,3,2,10,3,4,1,2,7,0,0,0,0,0,0,3,11,1,44,1,54,7,3,12,3,1,-1.8891531414460936,-0.835433335727659
3276,1976,2n Cycle,Together,36301.0,1,0,2013-10-25,53,11,12,35,3,5,12,1,3,0,3,7,0,0,0,0,0,0,3,11,0,50,1,78,6,3,13,3,0,-1.5421502249381307,-0.3448709049623379
3859,1947,PhD,Together,73059.0,0,1,2013-08-31,36,410,112,420,0,82,71,1,9,3,13,4,0,0,0,0,0,0,3,11,0,79,1,1095,25,3,13,1,0,1.9213994308415883,1.9122738150781928
3570,1969,PhD,Together,42731.0,1,0,2013-10-21,64,159,2,51,6,2,24,3,4,1,5,5,0,0,0,0,0,0,3,11,0,57,1,244,10,3,13,0,0,-0.874844037739077,0.191136763389869
3783,1959,PhD,Married,52854.0,1,1,2014-03-24,43,105,0,10,0,1,0,2,2,1,4,5,0,0,0,0,0,0,3,11,0,67,2,116,7,4,12,0,0,-1.2696162849464299,1.5081665053031137
10207,1978,Graduation,Together,22775.0,1,0,2013-06-19,40,5,1,8,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,48,1,15,3,3,13,3,0,-2.1222949418528994,-0.5652986495743203
10906,1948,PhD,Together,46681.0,0,2,2013-10-08,52,269,15,69,15,19,38,2,4,6,4,5,0,0,0,0,0,0,3,11,0,78,2,425,14,4,13,0,0,-0.4447559878245509,2.27494663262437
3427,1955,PhD,Married,59821.0,0,1,2013-04-12,11,629,0,70,0,0,35,6,11,2,7,8,0,0,0,0,0,0,3,11,0,71,1,734,20,3,13,1,0,0.8465723191380347,1.2838927714812816
5209,1954,Graduation,Divorced,50002.0,0,1,2013-06-17,21,443,5,71,21,16,82,2,8,2,7,7,0,0,0,0,0,0,3,11,0,72,1,638,17,2,13,1,0,0.6959075891222113,0.7151779321782198
10711,1945,Graduation,Married,69755.0,0,0,2013-10-02,23,217,77,373,111,23,93,1,3,6,12,1,0,0,0,0,0,0,3,11,0,81,0,894,21,2,13,1,0,1.7353673837849644,1.4461858738795828
10785,1969,Graduation,Married,44078.0,1,1,2014-06-19,17,24,1,10,2,0,4,2,2,0,3,5,0,0,0,0,0,0,3,11,0,57,2,41,5,4,12,0,0,-1.777074310101428,0.7574804167558301
2814,1976,Master,Together,30560.0,1,0,2013-06-27,6,9,1,5,4,5,7,1,1,0,3,7,0,0,0,0,0,0,3,11,0,50,1,31,4,3,13,3,0,-1.853932869877346,-0.3824724490916667
6866,1969,Master,Together,35924.0,1,1,2014-03-23,56,8,0,14,2,3,7,1,1,0,3,5,0,0,0,0,0,0,3,11,0,57,2,34,4,4,12,0,0,-2.022508995910402,0.7123824036766646
1665,1964,PhD,Divorced,64140.0,0,2,2013-09-23,71,1459,0,61,0,15,215,5,2,5,6,5,1,0,1,0,1,0,3,11,1,62,2,1750,13,3,13,1,1,1.261098074467732,0.5322037875625238
6575,1981,Graduation,Together,56386.0,1,1,2012-10-27,51,230,48,214,13,32,75,8,9,1,7,9,0,0,0,0,0,0,3,11,0,45,2,612,17,4,14,0,0,-0.20389965793859002,0.012054562233623561
3829,1979,Basic,Together,24594.0,1,0,2013-12-10,94,1,3,6,10,0,9,1,1,0,3,5,0,0,0,0,0,0,3,11,0,47,1,29,4,3,13,3,0,-2.007203496420587,-0.6207352043014944
3091,1981,2n Cycle,Together,75774.0,1,0,2014-05-02,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,3,11,0,45,1,823,20,3,12,2,0,0.9656171499156948,-0.47221316441780653
10141,1960,Master,Divorced,39228.0,0,0,2013-05-10,1,7,1,6,0,3,3,1,0,0,3,4,0,0,0,0,0,0,3,11,0,66,0,20,3,1,13,3,0,-0.8856883027003758,-0.38407724637266916
5177,1974,Master,Married,58494.0,0,1,2013-12-12,56,298,7,68,4,0,19,2,6,2,6,6,0,0,0,0,0,0,3,11,0,52,1,396,14,3,13,0,0,-0.16552851373034083,-0.06926084737389206
7005,1981,Graduation,Single,58684.0,0,0,2014-06-16,71,479,35,179,28,7,85,1,5,3,12,2,0,1,0,0,0,0,3,11,0,45,0,813,20,1,12,2,1,1.324604613424244,-1.709709263985897
6409,1967,Graduation,Divorced,57136.0,0,0,2013-05-18,18,267,140,599,34,12,127,1,7,5,7,6,0,0,0,0,0,0,3,11,1,59,0,1179,19,1,13,2,1,1.7160795749585551,-0.774739631191639
7485,1950,PhD,Widow,56551.0,1,1,2014-05-07,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,3,11,0,76,2,138,7,3,12,0,0,-0.7230078013848004,1.5757622203122044
8079,1982,Graduation,Married,22448.0,1,0,2014-02-26,86,3,1,8,23,2,18,3,2,1,3,3,0,0,0,0,0,0,3,11,0,44,1,55,6,3,12,3,0,-1.9049178079950222,-0.8287607027515219
8395,1961,Graduation,Single,82014.0,0,0,2012-08-20,48,980,37,265,35,163,31,1,3,6,12,6,0,0,0,0,0,0,3,11,1,65,0,1511,21,1,14,1,1,2.7438728836511865,-0.2514239803352565
10352,1963,Graduation,Widow,34213.0,1,1,2012-09-07,2,50,4,28,6,3,26,3,3,1,2,9,0,0,0,0,0,0,3,11,1,63,2,117,6,3,14,0,1,-1.4054048564119743,0.5535362380275316
4931,1977,Graduation,Together,157146.0,0,0,2013-04-29,13,1,0,1725,2,1,1,0,0,28,0,1,0,0,0,0,0,0,3,11,0,49,0,1730,28,2,13,2,0,4.4539139552601235,-0.4088073172706304
13,1947,PhD,Widow,25358.0,0,1,2013-07-22,57,19,0,5,0,0,8,2,1,0,3,6,0,0,0,0,0,0,3,11,0,79,1,32,4,2,13,0,0,-1.2868307266786299,1.0476632786844675
1834,1978,Master,Single,35544.0,1,0,2014-03-08,77,30,5,23,4,1,4,1,2,0,3,7,0,0,0,0,0,0,3,11,0,48,1,67,5,2,12,3,0,-1.311576125276803,-1.0740874660924198
2285,1954,Master,Together,36634.0,0,1,2013-05-28,0,213,9,76,4,3,30,3,5,2,5,7,0,0,0,0,0,0,3,11,0,72,1,335,12,3,13,0,0,-0.5939009100566216,1.2211083156726046
2295,1954,PhD,Married,62670.0,0,1,2014-02-02,57,539,30,92,80,46,38,1,5,3,13,3,0,0,0,0,0,0,3,11,0,72,1,825,21,3,12,1,0,1.0768215327059154,1.3667875925255788
1378,1972,2n Cycle,Together,50334.0,0,1,2013-07-24,24,284,16,160,84,16,134,6,7,4,6,6,0,0,0,0,0,0,3,11,0,54,1,694,17,3,13,0,0,0.20546823426128197,0.02852984743338656
2781,1981,Graduation,Single,72066.0,0,0,2014-06-23,55,1003,34,536,134,51,34,1,4,6,6,2,0,0,1,1,0,0,3,11,1,45,0,1792,16,1,12,2,1,2.2118865042378286,-1.762280186726076
1165,1958,PhD,Single,50729.0,1,1,2013-05-02,62,239,13,143,45,4,52,9,6,2,7,6,0,0,0,0,0,0,3,11,0,68,2,496,15,3,13,0,0,0.025105654678414073,1.0148360824973772
1404,1968,Graduation,Together,34916.0,2,0,2013-05-15,89,51,23,82,33,0,42,4,5,1,3,9,0,0,0,0,0,0,3,11,0,58,2,231,9,4,13,0,0,-1.4626491863934339,0.7972896606176167
6457,1976,Graduation,Divorced,64892.0,0,1,2014-05-29,77,527,24,230,32,24,65,2,6,4,12,4,0,0,0,0,0,0,3,11,0,50,1,902,22,2,12,2,0,1.3855135878844365,-0.7439642962864259
2639,1966,Graduation,Single,43602.0,1,1,2014-01-10,45,19,5,12,10,3,19,3,3,1,2,6,0,0,0,0,0,0,3,11,0,60,2,68,6,3,12,0,0,-1.2975410651875547,0.3916152681919208
8299,1989,PhD,Single,33996.0,0,0,2013-09-11,46,40,2,15,8,0,6,1,1,1,3,4,0,0,0,0,0,0,3,11,0,37,0,71,5,1,13,3,0,-1.1039178990754213,-2.4321205759701616
6437,1985,2n Cycle,Single,41473.0,1,0,2013-06-19,80,21,8,20,15,3,9,1,2,0,3,7,0,0,0,0,0,0,3,11,0,41,1,76,5,2,13,3,0,-1.2611681596969497,-1.537886185886177
6912,1967,PhD,Married,63246.0,0,2,2013-08-20,60,593,30,91,29,22,7,1,6,3,12,4,0,0,0,0,0,0,3,11,0,59,2,772,21,4,13,0,0,0.5424123343774232,1.041502330416488
7327,1959,PhD,Married,36732.0,1,1,2013-12-29,71,21,5,3,10,1,7,3,1,1,4,2,0,0,0,0,0,0,3,11,0,67,2,47,6,4,13,0,0,-1.7323536951697114,1.4310453956479081
5299,1970,PhD,Married,69084.0,1,0,2013-11-19,43,1181,107,199,39,30,30,2,7,3,13,8,0,0,0,0,0,0,3,11,0,56,1,1586,23,3,13,2,0,1.9040241559900886,0.22277031865455021
4127,1967,PhD,Married,77766.0,0,1,2013-02-22,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,3,11,1,59,1,1529,32,3,13,2,1,2.744037159397499,0.5452908459752449
8143,1985,PhD,Single,37929.0,0,0,2013-07-30,49,202,2,46,3,2,10,2,4,2,5,7,0,1,0,1,0,0,3,11,1,41,0,265,11,1,13,3,1,-0.33941889273213666,-2.1059648496373304
1964,1951,Graduation,Together,86610.0,0,0,2013-09-05,66,446,107,768,33,196,53,1,5,6,6,2,0,0,0,0,0,0,3,11,0,75,0,1603,17,2,13,1,0,2.370883778268084,1.0129126386618263
3690,1986,Master,Married,80141.0,0,0,2013-01-11,20,1184,102,673,52,40,40,1,7,4,10,6,0,0,1,0,0,0,3,11,1,40,0,2091,21,2,13,2,1,2.629550566021432,-1.4853827616841353
3433,1955,2n Cycle,Married,72635.0,0,0,2013-06-03,54,390,22,323,104,35,107,1,6,8,6,3,0,0,0,1,0,0,3,11,0,71,0,981,20,2,13,1,1,1.6898072487516425,0.7434451697654169
3389,1970,Graduation,Married,69016.0,0,1,2012-11-22,61,726,53,363,123,107,161,4,8,9,13,5,0,0,0,0,0,0,3,11,0,56,1,1533,30,3,14,2,0,2.3880233043908583,0.278674916284017
4712,1991,2n Cycle,Together,20193.0,0,0,2012-11-28,18,8,8,22,24,11,9,1,1,1,4,4,0,0,0,0,0,0,3,11,0,35,0,82,6,2,14,3,0,-1.6678044481779424,-2.051885522864853
1170,1975,Graduation,Married,27573.0,1,0,2013-03-25,45,50,15,110,39,15,15,4,5,1,4,8,0,0,0,0,0,0,3,11,0,51,1,244,10,3,13,3,0,-1.2418102219432883,-0.30091147057349193
6347,1979,Basic,Single,15862.0,1,0,2013-06-27,26,1,1,4,11,9,10,1,1,0,3,8,0,0,0,0,0,0,3,11,0,47,1,36,4,2,13,3,0,-1.820070066521839,-1.2414172657150955
4065,1976,PhD,Married,49544.0,1,0,2013-02-12,0,308,0,73,0,0,23,2,5,1,8,7,0,0,0,0,0,0,3,11,0,50,1,404,14,3,13,0,0,-0.35785083729562484,-0.25230831721824126
8230,1980,Graduation,Married,33228.0,1,0,2014-01-23,28,22,2,31,7,4,5,1,2,0,3,7,0,0,0,0,0,0,3,11,0,46,1,71,5,3,12,3,0,-1.72995125045217,-0.6465829709035263
1215,1978,Graduation,Together,70440.0,0,0,2013-10-08,49,690,117,499,76,102,88,1,5,10,7,3,0,0,0,1,0,0,3,11,0,48,0,1572,22,2,13,2,1,2.108563831683884,-0.9170089807823052
5939,1971,Graduation,Together,38232.0,1,1,2014-01-17,84,43,5,28,7,6,33,4,3,1,3,5,0,0,0,0,0,0,3,11,0,55,2,122,7,4,12,0,0,-1.6854850434018496,0.5973482939404097
2156,1955,PhD,Married,22554.0,1,1,2012-11-03,38,27,0,10,0,0,4,4,2,0,4,5,0,0,0,0,0,0,3,11,0,71,2,41,6,4,14,0,0,-1.9767403658591112,1.6454054830567868
7788,1983,PhD,Married,23536.0,1,0,2014-06-04,53,6,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,3,11,0,43,1,10,3,3,12,3,0,-2.166258624203245,-0.911916562516314
10323,1952,Graduation,Married,49413.0,0,1,2013-10-25,88,205,7,41,3,2,46,2,4,2,5,5,0,0,0,0,0,0,3,11,0,74,1,304,11,3,13,0,0,-0.4236456779178278,1.416817399049611
7947,1969,Graduation,Married,42231.0,1,1,2014-03-25,99,24,0,8,0,1,4,1,1,0,3,5,0,0,0,0,0,0,3,11,0,57,2,37,4,4,12,0,0,-1.8941302640459436,0.7417792387480103
1891,1980,Master,Divorced,78789.0,0,0,2012-08-08,12,667,50,850,21,83,83,1,4,6,5,2,0,0,0,0,0,0,3,11,1,46,0,1754,15,1,14,2,1,2.244096377567978,-1.6645632379964808
2570,1968,Graduation,Together,56534.0,0,1,2013-07-23,35,691,7,61,10,0,46,4,10,4,7,8,0,1,0,0,1,0,3,11,1,58,1,815,21,3,13,1,1,0.7929632189661868,0.35702890000642634
9256,1971,Graduation,Single,58350.0,0,1,2013-01-04,5,493,26,206,116,80,80,4,8,3,12,6,0,0,0,0,0,0,3,11,0,55,1,1001,23,2,13,2,0,1.4799149169777637,-0.4254274980017763
295,1989,Graduation,Single,81217.0,0,0,2013-07-19,77,493,70,324,146,40,84,1,3,7,11,1,0,0,0,0,0,0,3,11,0,37,0,1157,21,1,13,2,0,2.088323106253185,-2.18762411171907
7397,1951,Graduation,Single,49090.0,0,1,2013-07-19,45,494,5,82,7,0,100,3,7,2,9,7,0,0,0,0,0,0,3,11,0,75,1,688,18,2,13,1,0,0.8342267387119409,0.9242432107076749
6349,1987,Master,Divorced,61787.0,0,0,2013-07-06,71,621,73,414,78,48,85,1,8,4,6,5,0,0,0,0,0,0,3,11,0,39,0,1319,18,1,13,2,0,1.6471980682314962,-2.175081766161178
10790,1985,PhD,Married,18169.0,1,0,2013-02-19,40,9,0,5,0,0,7,1,1,0,2,8,0,0,0,0,0,0,3,11,0,41,1,21,3,3,13,3,0,-2.2844223270451134,-1.078377591254153
10398,1981,2n Cycle,Single,24336.0,1,0,2012-08-27,82,1,6,2,8,2,12,1,1,0,2,7,0,0,0,0,0,0,3,11,0,45,1,31,3,2,14,3,0,-1.7543883264463458,-1.348747547156854
2431,1990,Graduation,Married,18222.0,0,0,2012-12-31,70,12,4,19,12,6,14,1,2,0,3,8,0,0,0,0,0,0,3,11,0,36,0,67,5,2,14,3,0,-1.7868682131541296,-1.997075909357221
550,1952,Graduation,Divorced,62335.0,0,1,2013-05-23,87,243,131,217,85,6,26,2,3,3,13,2,0,0,0,0,0,0,3,11,0,74,1,708,19,2,13,1,0,1.1824289914724508,0.9220134142178232
1890,1971,2n Cycle,Together,42033.0,1,1,2012-09-19,95,11,1,4,2,0,7,1,1,0,2,7,0,0,0,0,0,0,3,11,0,55,2,25,3,4,14,0,0,-2.007688903788239,0.594281559193665
10742,1983,PhD,Married,86580.0,0,0,2013-02-27,72,532,21,127,26,20,20,0,4,2,5,1,0,0,1,0,0,0,3,11,0,43,0,746,11,2,13,2,1,0.7518187629714507,-1.2001844158876085
10356,1957,PhD,Divorced,41437.0,1,1,2012-09-22,5,29,0,2,0,0,1,1,1,0,3,7,0,0,0,0,0,0,3,11,0,69,2,32,4,3,14,0,0,-1.429851303346397,1.0010092502032744
4676,1951,Master,Widow,73705.0,0,2,2014-03-05,86,612,91,520,258,107,107,2,9,6,8,5,0,0,0,0,0,0,3,11,0,75,2,1695,23,3,12,1,0,2.305839302352869,1.5673400646780595
8852,1976,Graduation,Married,61064.0,0,1,2012-08-31,80,387,126,342,0,45,180,5,8,4,11,6,0,0,0,0,0,0,3,11,0,50,1,1080,23,3,14,2,0,1.20004531834315,-0.19124085787979622
3565,1955,Master,Married,38452.0,1,1,2014-03-30,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,3,11,0,71,2,72,6,4,12,0,0,-1.6309456834851515,1.717446045183665
5294,1989,Graduation,Single,18358.0,1,0,2013-11-20,49,6,8,19,16,4,4,3,3,0,4,7,0,0,0,0,0,0,3,11,0,37,1,57,7,2,13,3,0,-1.6297442383477516,-1.9106969574468629
1958,1973,PhD,Together,55012.0,0,1,2014-03-21,85,582,0,65,0,0,13,6,8,2,9,5,0,0,0,0,0,0,3,11,0,53,1,660,19,3,12,1,0,0.40852436791959085,-0.001876416685068148
7349,1973,Basic,Together,9722.0,1,0,2012-10-02,7,6,17,16,6,16,42,4,3,1,3,8,0,0,0,0,0,0,3,11,1,53,1,103,7,3,14,3,1,-1.9383927975433535,-0.2543150177250402
8799,1984,PhD,Married,38175.0,1,0,2013-09-23,6,70,6,69,2,3,3,3,3,1,4,7,0,0,0,0,0,0,3,11,0,42,1,153,8,3,13,3,0,-1.367830793903737,-0.8889335873170193
1351,1956,Master,Together,58656.0,0,1,2012-09-20,25,962,12,194,16,24,12,4,7,8,13,6,0,0,1,0,0,0,3,11,0,70,1,1220,28,3,14,1,1,1.8847023647159502,1.224509159049891
1045,1965,Graduation,Together,52117.0,0,1,2012-08-16,55,112,10,107,30,0,20,2,5,2,4,7,0,0,0,0,0,0,3,11,0,61,1,279,11,3,14,0,0,-0.5348743173397424,0.5200768179810353
7732,1978,Graduation,Married,64813.0,1,0,2014-01-02,81,293,0,124,179,97,52,1,7,2,10,5,0,0,0,0,0,0,3,11,0,48,1,745,19,3,12,2,0,0.6297121333232523,-0.3138905552562942
8070,1973,PhD,Married,54222.0,0,1,2014-03-01,98,199,12,31,3,12,7,1,3,3,5,3,0,0,0,0,0,0,3,11,0,53,1,264,11,3,12,0,0,-0.5941806232640163,-0.02972341115171924
477,1986,Graduation,Married,83512.0,0,0,2014-06-17,31,1060,61,835,80,20,101,1,4,7,10,1,1,0,1,1,1,0,3,11,1,40,0,2157,21,2,12,2,1,2.7591391624111195,-1.4753299107244107
7832,1959,Master,Married,77520.0,0,1,2013-08-28,30,940,44,396,0,88,58,1,8,7,7,4,1,0,1,1,0,0,3,11,1,67,1,1526,22,3,13,1,1,2.0582544667561797,1.031748852627973
2202,1978,Graduation,Together,41154.0,0,1,2013-04-09,98,44,2,11,2,3,7,1,1,0,4,5,0,0,0,0,0,0,3,11,0,48,1,69,5,3,13,3,0,-1.5523303015359196,-0.46887845092104724
7396,1966,Graduation,Married,80398.0,0,0,2012-11-10,92,342,51,936,207,35,26,1,5,8,12,3,0,0,1,0,0,0,3,11,0,60,0,1597,25,2,14,2,1,2.6904636880753174,-0.008748952878887196
4055,1992,Basic,Single,18746.0,1,0,2014-05-29,41,2,10,11,12,9,20,2,3,0,3,6,0,0,0,0,0,0,3,11,0,34,1,64,6,2,12,3,0,-1.7245245737765198,-2.1272358007608734
10340,1984,Graduation,Together,35196.0,1,0,2012-11-13,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,3,11,0,42,1,497,12,3,14,3,0,-0.7954004677519835,-0.9037081449032346
10091,1956,Graduation,Single,60230.0,0,1,2013-05-20,78,520,20,367,39,81,40,2,6,3,6,5,0,0,0,0,0,0,3,11,0,70,1,1067,15,2,13,1,0,1.1309175957100304,0.5705886652375072
7629,1977,Graduation,Married,22108.0,1,1,2014-05-08,46,5,3,9,6,2,6,2,2,0,3,7,0,0,0,0,0,0,3,11,0,49,2,31,5,4,12,0,0,-2.310849583720347,0.09402115872934115
10640,1974,Graduation,Together,44392.0,1,1,2013-09-05,71,87,5,71,7,12,29,5,4,1,4,7,0,0,0,0,0,0,3,11,0,52,2,211,9,4,13,0,0,-1.3582220567331418,0.4228475518166025
3498,1976,PhD,Married,55424.0,0,1,2012-11-25,6,462,61,184,10,53,107,4,7,5,9,6,1,0,0,0,0,0,3,11,1,50,1,877,21,3,14,2,1,0.742568895999125,-0.2146577463968783
6742,1979,Graduation,Married,17688.0,1,0,2013-01-13,82,2,2,1,3,1,2,1,1,0,2,8,0,0,0,0,0,1,3,11,0,47,1,11,3,3,13,3,0,-2.2382122858568816,-0.6589974304221518
1172,1983,PhD,Married,92491.0,0,0,2013-05-01,71,979,44,935,29,25,22,1,7,5,12,3,0,1,1,1,0,0,3,11,1,43,0,2034,24,2,13,2,1,3.0835443055224716,-1.1898123629953983
569,1991,Graduation,Single,90273.0,0,0,2013-12-14,32,704,129,853,120,74,111,1,5,6,7,2,0,1,1,1,0,0,3,11,1,35,0,1991,18,1,13,2,1,2.8069627193030686,-2.380684128007128
4686,1962,PhD,Widow,82571.0,0,0,2014-04-02,28,861,31,558,62,95,79,0,6,5,13,2,0,0,1,0,0,0,3,11,0,64,0,1686,24,1,12,2,1,3.139292751447094,-0.3122112218460441
1381,1982,PhD,Single,38513.0,1,0,2014-01-28,20,172,3,115,16,0,18,5,6,1,5,8,0,0,0,0,0,0,3,11,1,44,1,324,12,2,12,3,1,-0.5171136647854122,-1.3116530026236177
2634,1979,Master,Single,16653.0,1,0,2014-04-18,10,5,7,31,15,4,7,3,2,1,3,6,0,0,0,0,0,0,3,11,1,47,1,69,6,2,12,3,1,-1.6200706564450438,-1.2258641658284986
10905,1955,Graduation,Together,42586.0,1,1,2012-10-29,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,3,11,1,71,2,252,11,4,14,0,1,-0.9957078153331319,1.757901810511151
1744,1965,Basic,Single,23529.0,0,1,2013-01-07,67,9,7,13,3,2,20,1,1,1,2,6,0,0,0,0,0,0,3,11,0,61,1,54,4,2,13,3,0,-1.4981632496581943,-0.22516166528288403
1000,1961,Master,Together,74881.0,1,1,2013-03-08,48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,3,11,0,65,2,964,23,4,13,1,0,1.1740541203051698,1.5148425160786767
3828,1951,Graduation,Married,71107.0,0,1,2013-02-17,61,533,10,217,198,174,195,2,7,6,13,4,0,0,0,0,0,0,3,11,0,75,1,1327,26,3,13,1,0,2.135211543288456,1.609562968656455
8605,1964,PhD,Together,46910.0,1,1,2014-03-23,36,48,0,14,0,0,6,2,2,0,3,6,0,0,0,0,0,0,3,11,0,62,2,68,5,4,12,0,0,-1.6407633541462914,1.1190620306897219
10304,1959,Graduation,Married,18690.0,0,0,2012-12-28,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,3,11,0,67,0,60,4,2,14,3,0,-1.5235482817619734,0.1723176259056761
4351,1955,Graduation,Divorced,37244.0,1,1,2013-04-27,90,18,2,10,0,0,25,1,1,1,2,7,1,0,0,0,0,0,3,11,0,71,2,55,4,3,13,0,1,-1.4697835806843238,1.119523621699911
10129,1966,Graduation,Together,82427.0,0,0,2014-03-12,35,482,147,509,104,107,107,1,3,5,12,1,0,0,1,0,0,0,3,11,0,60,0,1456,20,2,12,2,1,2.2148238614729423,-0.023648855511456658
2499,1958,2n Cycle,Single,75342.0,0,1,2013-05-06,38,204,97,97,21,118,26,1,5,2,10,4,0,0,0,0,0,0,3,11,0,68,1,563,17,2,13,1,0,1.0857767911941778,0.5604288467832987
10092,1954,Graduation,Divorced,70044.0,0,1,2013-02-18,46,1073,0,250,153,14,14,4,7,10,5,5,0,0,0,0,0,0,3,11,0,72,1,1504,22,2,13,1,0,2.297307214714847,0.7701582330287157
7500,1967,Graduation,Single,79146.0,1,1,2014-04-24,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,3,11,0,59,2,564,17,3,12,1,0,0.7102495518259113,0.5260874449591874
5796,1963,Graduation,Married,77437.0,0,0,2013-11-26,70,560,21,442,29,44,29,1,4,5,13,1,0,0,1,0,0,0,3,11,0,63,0,1125,22,2,13,1,1,1.9877380057633696,0.2070883557976648
10556,1959,Graduation,Married,54984.0,0,1,2014-05-24,51,173,13,131,32,3,6,4,6,1,6,7,0,0,0,1,0,0,3,11,0,67,1,358,13,3,12,0,1,-0.18474682251526814,0.9621136856501296
1064,1971,PhD,Married,42403.0,1,0,2013-12-11,18,22,1,11,0,5,3,1,1,0,3,8,0,0,0,0,0,0,3,11,0,55,1,42,4,3,13,3,0,-1.553410769727383,0.022892106115026997
48,1964,Graduation,Together,55761.0,0,1,2014-04-24,97,136,1,12,0,3,32,2,4,1,3,6,0,1,0,0,0,0,3,11,0,62,1,184,8,3,12,0,1,-0.770929276754723,0.5935898689618561
7610,1983,Graduation,Together,37292.0,1,0,2013-04-18,32,275,0,86,10,23,66,5,6,3,5,8,0,0,0,0,0,0,3,11,0,43,1,460,14,3,13,3,0,-0.6248276691033239,-0.8057389007065622
263,1945,PhD,Single,45576.0,0,0,2014-05-28,9,56,19,29,2,14,25,1,3,1,3,8,0,0,0,0,0,0,3,11,1,81,0,145,7,1,12,1,1,-0.17183081751756213,0.7161658122818203
10814,1947,Graduation,Together,70321.0,0,0,2013-01-16,6,303,23,751,82,26,191,1,6,5,13,4,0,0,0,0,0,0,3,11,1,79,0,1376,24,2,13,1,1,2.410765174310579,1.2883337925821976
9710,1969,PhD,Divorced,58086.0,0,1,2013-01-20,80,708,7,62,0,0,15,2,11,3,7,8,0,0,0,0,0,0,3,11,0,57,1,792,21,2,13,1,0,1.1455154459046275,-0.28278044532045976
